   2.0347269e+00   2.2690599e-04   7.9751786e-05   6.3782911e-04
   2.0533453e+00   2.4845808e-04   7.6511931e-05   7.6145363e-04
   2.0719637e+00   2.6002517e-04   6.8120111e-05   7.6239545e-04
   2.0905821e+00   2.6166299e-04   8.3549200e-05   6.9535730e-04
   2.1092005e+00   2.5501433e-04   9.8264845e-05   7.1931781e-04
   2.1278189e+00   2.4670427e-04   7.7124111e-05   7.4113815e-04
   2.1464374e+00   2.5163013e-04   9.6471932e-05   7.3510512e-04
   2.1650558e+00   2.6216334e-04   9.4642376e-05   8.0718415e-04
   2.1836742e+00   2.6532181e-04   1.0000227e-04   6.9832018e-04
   2.2022926e+00   2.6606079e-04   1.2136148e-04   7.0573409e-04
   2.2209110e+00   2.7621874e-04   1.2082859e-04   8.0364500e-04
   2.2395294e+00   2.9142877e-04   1.2644407e-04   7.3124335e-04
   2.2581479e+00   3.0295114e-04   1.2885439e-04   7.7215875e-04
   2.2767663e+00   3.1040314e-04   1.0869084e-04   8.4232006e-04
   2.2953847e+00   3.1945805e-04   1.0373738e-04   7.0802740e-04
   2.3140031e+00   3.3933398e-04   1.1244789e-04   8.2199438e-04
   2.3326215e+00   3.4570756e-04   1.0663721e-04   7.8095632e-04
   2.3512399e+00   3.4874422e-04   1.1186811e-04   8.6212418e-04
   2.3698583e+00   3.5927462e-04   1.0260101e-04   9.1931451e-04
   2.3884768e+00   3.9309866e-04   1.2730648e-04   9.2219986e-04
   2.4070952e+00   4.1356281e-04   1.3193564e-04   1.0910650e-03
   2.4257136e+00   4.3385896e-04   1.5729917e-04   1.0910301e-03
   2.4443320e+00   4.6201428e-04   1.5902680e-04   1.2023927e-03
   2.4629504e+00   4.7401959e-04   9.0304078e-05   1.1603002e-03
   2.4815688e+00   4.9697585e-04   1.4545002e-04   1.1871045e-03
   2.5001873e+00   5.3017865e-04   2.0312916e-04   1.4263938e-03
   2.5188057e+00   5.4102712e-04   1.8947571e-04   1.2674549e-03
   2.5374241e+00   5.7030000e-04   1.6689079e-04   1.3033935e-03
   2.5560425e+00   5.8899739e-04   1.7434636e-04   1.2712583e-03
   2.5746609e+00   6.0145067e-04   2.0714780e-04   1.1174511e-03
   2.5932793e+00   6.2749016e-04   2.1107927e-04   1.3399184e-03
   2.6118978e+00   6.2704828e-04   1.9241414e-04   1.3952701e-03
   2.6305162e+00   6.5782561e-04   1.7867129e-04   1.3280723e-03
   2.6491346e+00   6.4696543e-04   2.1491018e-04   1.3195106e-03
   2.6677530e+00   7.0715067e-04   2.4214479e-04   1.6251521e-03
   2.6863714e+00   7.4487743e-04   2.5227440e-04   1.5480427e-03
   2.7049898e+00   7.6571327e-04   2.3061695e-04   1.2786948e-03
   2.7236082e+00   7.4635407e-04   2.3075962e-04   1.3420522e-03
   2.7422267e+00   7.5921486e-04   2.5881138e-04   1.3908918e-03
   2.7608451e+00   7.9503681e-04   2.6063833e-04   1.2379565e-03
   2.7794635e+00   8.0372258e-04   2.6524282e-04   1.3456036e-03
   2.7980819e+00   8.4556372e-04   2.9297927e-04   1.3495764e-03
   2.8167003e+00   8.1276440e-04   3.1378520e-04   1.2191941e-03
   2.8353187e+00   8.3650497e-04   3.2436881e-04   1.3703295e-03
   2.8539372e+00   8.7078779e-04   3.6979830e-04   1.2883990e-03
   2.8725556e+00   8.7776705e-04   3.4469801e-04   1.4239031e-03
   2.8911740e+00   8.5592465e-04   3.9527295e-04   1.4488592e-03
   2.9097924e+00   8.7530039e-04   4.2277913e-04   1.4786108e-03
   2.9284108e+00   9.0367368e-04   4.0155739e-04   1.4651654e-03
   2.9470292e+00   9.1685478e-04   3.9881491e-04   1.5178958e-03
   2.9656477e+00   9.1463056e-04   4.1129311e-04   1.4202233e-03
   2.9842661e+00   9.2855597e-04   4.2132646e-04   1.4964723e-03
   3.0028845e+00   9.6867926e-04   3.9127003e-04   1.4705114e-03
   3.0215029e+00   9.5836919e-04   4.2899469e-04   1.4540767e-03
   3.0401213e+00   9.8958605e-04   4.3045488e-04   1.4534278e-03
   3.0587397e+00   9.9279212e-04   5.0256604e-04   1.6480146e-03
   3.0773581e+00   1.0523444e-03   4.4545069e-04   1.8142132e-03
   3.0959766e+00   1.0596805e-03   5.1961999e-04   1.6745929e-03
   3.1145950e+00   1.0963059e-03   6.1279953e-04   1.8362099e-03
   3.1332134e+00   1.1589943e-03   4.6968349e-04   1.8548048e-03
   3.1518318e+00   1.1399378e-03   5.5300082e-04   1.5782534e-03
   3.1704502e+00   1.1286678e-03   5.4286894e-04   1.7456220e-03
   3.1890686e+00   1.2229665e-03   5.4556583e-04   1.8411888e-03
   3.2076871e+00   1.2444028e-03   6.6982364e-04   1.7563672e-03
   3.2263055e+00   1.2697638e-03   5.9779365e-04   1.8806848e-03
   3.2449239e+00   1.2913208e-03   5.9533077e-04   1.8315389e-03
   3.2635423e+00   1.3175591e-03   6.3831145e-04   1.9245939e-03
   3.2821607e+00   1.4027984e-03   6.1080754e-04   2.0130243e-03
   3.3007791e+00   1.3913305e-03   5.9359202e-04   2.0930652e-03
   3.3193976e+00   1.3921619e-03   5.9509066e-04   2.3145722e-03
   3.3380160e+00   1.4094356e-03   5.9336568e-04   2.1956287e-03
   3.3566344e+00   1.5099251e-03   6.4234962e-04   2.5851672e-03
   3.3752528e+00   1.4928493e-03   5.8660930e-04   1.9521127e-03
   3.3938712e+00   1.5235114e-03   6.3332290e-04   2.3232550e-03
   3.4124896e+00   1.6189832e-03   6.1535412e-04   2.4810521e-03
   3.4311080e+00   1.6662510e-03   6.8889547e-04   2.4588208e-03
   3.4497265e+00   1.7044257e-03   7.2610994e-04   2.4998127e-03
   3.4683449e+00   1.6962435e-03   7.3461054e-04   2.4280501e-03
   3.4869633e+00   1.7872592e-03   8.4921858e-04   2.7100956e-03
   3.5055817e+00   1.8446501e-03   9.2168364e-04   2.6382712e-03
   3.5242001e+00   1.8591766e-03   1.0423398e-03   2.5399209e-03
   3.5428185e+00   2.0469793e-03   1.1217833e-03   3.0410631e-03
   3.5614370e+00   2.1160210e-03   1.2020240e-03   3.1770160e-03
   3.5800554e+00   2.2226439e-03   1.4630244e-03   3.3008319e-03
   3.5986738e+00   2.3356863e-03   1.5170567e-03   3.8203734e-03
   3.6172922e+00   2.4351436e-03   1.6425076e-03   3.9874762e-03
   3.6359106e+00   2.4745890e-03   1.6460686e-03   3.6922961e-03
