   0.0000000e+00   1.0000000e+00   1.0000000e+00
   1.6000000e-02   9.9822680e-01   9.9810072e-01
   3.2000000e-02   9.9874823e-01   9.9292884e-01
   4.8000000e-02   9.9170102e-01   9.8563016e-01
   6.4000000e-02   9.7696963e-01   9.7716766e-01
   8.0000000e-02   9.7397657e-01   9.6797413e-01
   9.6000000e-02   9.6285778e-01   9.5819583e-01
   1.1200000e-01   9.5741969e-01   9.4798536e-01
   1.2800000e-01   9.4563553e-01   9.3747972e-01
   1.4400000e-01   9.3264388e-01   9.2666796e-01
   1.6000000e-01   9.2719607e-01   9.1544305e-01
   1.7600000e-01   9.1021612e-01   9.0376960e-01
   1.9200000e-01   8.9692643e-01   8.9173639e-01
   2.0800000e-01   8.8174316e-01   8.7947633e-01
   2.2400000e-01   8.7521152e-01   8.6710323e-01
   2.4000000e-01   8.6472600e-01   8.5471250e-01
   2.5600000e-01   8.4348898e-01   8.4237509e-01
   2.7200000e-01   8.3588543e-01   8.3011111e-01
   2.8800000e-01   8.1805154e-01   8.1790205e-01
   3.0400000e-01   8.1097582e-01   8.0574341e-01
   3.2000000e-01   7.9880581e-01   7.9367183e-01
   3.3600000e-01   7.9027333e-01   7.8174531e-01
   3.5200000e-01   7.7534836e-01   7.7002080e-01
   3.6800000e-01   7.6275299e-01   7.5855132e-01
   3.8400000e-01   7.5179453e-01   7.4737984e-01
   4.0000000e-01   7.3507819e-01   7.3652544e-01
   4.1600000e-01   7.2971946e-01   7.2598841e-01
   4.3200000e-01   7.1892314e-01   7.1577575e-01
   4.4800000e-01   7.1048980e-01   7.0591482e-01
   4.6400000e-01   7.0076922e-01   6.9644247e-01
   4.8000000e-01   6.8971776e-01   6.8739207e-01
   4.9600000e-01   6.7202143e-01   6.7879039e-01
   5.1200000e-01   6.6930121e-01   6.7065296e-01
   5.2800000e-01   6.6098861e-01   6.6297601e-01
   5.4400000e-01   6.5473870e-01   6.5574110e-01
   5.6000000e-01   6.4843225e-01   6.4893257e-01
   5.7600000e-01   6.4249273e-01   6.4254727e-01
   5.9200000e-01   6.3317604e-01   6.3658849e-01
   6.0800000e-01   6.2755208e-01   6.3105810e-01
