  -3.1350160e+01   1.1404317e-01  -1.3341787e-04
  -3.1300120e+01   8.9965030e-02  -3.2650838e-07
  -3.1250080e+01   3.3989631e-02   1.3341796e-04
  -3.1200040e+01  -1.7145207e-02   9.7954148e-07
  -3.1150000e+01  -3.7736859e-02  -1.3341823e-04
  -3.1099960e+01  -3.6821384e-02  -1.6326243e-06
  -3.1049920e+01  -4.1241018e-02   1.3341867e-04
  -3.0999880e+01  -6.0094035e-02   2.2857897e-06
  -3.0949839e+01  -8.6849444e-02  -1.3341929e-04
  -3.0899799e+01  -1.2778080e-01  -2.9390709e-06
  -3.0849759e+01  -1.8817009e-01   1.3342008e-04
  -3.0799719e+01  -2.2816069e-01   3.5925010e-06
  -3.0749679e+01  -1.8568183e-01  -1.3342106e-04
  -3.0699639e+01  -6.8468136e-02  -4.2461132e-06
  -3.0649599e+01   2.3314035e-02   1.3342221e-04
  -3.0599559e+01   4.5085960e-03   4.8999405e-06
  -3.0549519e+01  -9.7385281e-02  -1.3342354e-04
  -3.0499479e+01  -1.8669022e-01  -5.5540164e-06
  -3.0449439e+01  -2.0891444e-01   1.3342504e-04
  -3.0399398e+01  -1.7740545e-01   6.2083738e-06
  -3.0349358e+01  -1.2546401e-01  -1.3342673e-04
  -3.0299318e+01  -8.4241991e-02  -6.8630464e-06
  -3.0249278e+01  -8.7471050e-02   1.3342859e-04
  -3.0199238e+01  -1.4282108e-01   7.5180675e-06
  -3.0149198e+01  -2.0351202e-01  -1.3343063e-04
  -3.0099158e+01  -2.1306827e-01  -8.1734705e-06
  -3.0049118e+01  -1.7517064e-01   1.3343285e-04
  -2.9999078e+01  -1.4024494e-01   8.8292890e-06
  -2.9949038e+01  -1.2859734e-01  -1.3343525e-04
  -2.9898997e+01  -1.0794757e-01  -9.4855565e-06
  -2.9848957e+01  -4.5243966e-02   1.3343784e-04
  -2.9798917e+01   5.8345657e-02   1.0142307e-05
  -2.9748877e+01   1.8284457e-01  -1.3344060e-04
  -2.9698837e+01   2.9972563e-01  -1.0799574e-05
  -2.9648797e+01   3.6467821e-01   1.3344354e-04
  -2.9598757e+01   3.4195527e-01   1.1457392e-05
  -2.9548717e+01   2.4968613e-01  -1.3344667e-04
  -2.9498677e+01   1.5272964e-01  -1.2115794e-05
  -2.9448637e+01   9.9948420e-02   1.3344998e-04
  -2.9398597e+01   8.7787311e-02   1.2774815e-05
  -2.9348556e+01   8.5006449e-02  -1.3345347e-04
  -2.9298516e+01   6.9439747e-02  -1.3434489e-05
  -2.9248476e+01   4.2667152e-02   1.3345714e-04
  -2.9198436e+01   3.2339819e-02   1.4094851e-05
  -2.9148396e+01   7.2769417e-02  -1.3346100e-04
  -2.9098356e+01   1.5636708e-01  -1.4755935e-05
  -2.9048316e+01   2.1835703e-01   1.3346505e-04
  -2.8998276e+01   2.0729603e-01   1.5417776e-05
  -2.8948236e+01   1.5682282e-01  -1.3346928e-04
  -2.8898196e+01   1.3758199e-01  -1.6080408e-05
  -2.8848155e+01   1.4606689e-01   1.3347370e-04
  -2.8798115e+01   1.0544534e-01   1.6743867e-05
  -2.8748075e+01  -1.1399024e-02  -1.3347831e-04
  -2.8698035e+01  -1.2412133e-01  -1.7408188e-05
  -2.8647995e+01  -1.4214271e-01   1.3348311e-04
  -2.8597955e+01  -7.1164114e-02   1.8073407e-05
  -2.8547915e+01   1.2267622e-02  -1.3348809e-04
  -2.8497875e+01   5.2318340e-02  -1.8739558e-05
  -2.8447835e+01   4.3815410e-02   1.3349327e-04
  -2.8397795e+01   6.9515379e-03   1.9406678e-05
  -2.8347754e+01  -2.5316100e-02  -1.3349864e-04
  -2.8297714e+01  -1.8123177e-02  -2.0074802e-05
  -2.8247674e+01   2.8772403e-02   1.3350421e-04
  -2.8197634e+01   7.1335077e-02   2.0743968e-05
  -2.8147594e+01   7.5512738e-02  -1.3350996e-04
  -2.8097554e+01   5.7718550e-02  -2.1414210e-05
  -2.8047514e+01   4.2465642e-02   1.3351592e-04
  -2.7997474e+01   1.1491891e-02   2.2085567e-05
  -2.7947434e+01  -5.9710876e-02  -1.3352207e-04
  -2.7897394e+01  -1.3541026e-01  -2.2758074e-05
  -2.7847354e+01  -1.4105537e-01   1.3352842e-04
  -2.7797313e+01  -4.8727626e-02   2.3431770e-05
  -2.7747273e+01   9.4790224e-02  -1.3353497e-04
  -2.7697233e+01   2.1709282e-01  -2.4106690e-05
  -2.7647193e+01   2.6286344e-01   1.3354172e-04
  -2.7597153e+01   2.0529152e-01   2.4782873e-05
  -2.7547113e+01   6.6862314e-02  -1.3354867e-04
  -2.7497073e+01  -7.3478877e-02  -2.5460357e-05
  -2.7447033e+01  -1.4409257e-01   1.3355582e-04
  -2.7396993e+01  -1.5741715e-01   2.6139180e-05
  -2.7346953e+01  -1.7968686e-01  -1.3356318e-04
  -2.7296912e+01  -2.2473122e-01  -2.6819380e-05
  -2.7246872e+01  -2.3495468e-01   1.3357075e-04
  -2.7196832e+01  -1.7949668e-01   2.7500997e-05
  -2.7146792e+01  -1.0813442e-01  -1.3357853e-04
  -2.7096752e+01  -7.7460386e-02  -2.8184068e-05
  -2.7046712e+01  -8.0170789e-02   1.3358652e-04
  -2.6996672e+01  -8.7578235e-02   2.8868634e-05
  -2.6946632e+01  -1.0720787e-01  -1.3359471e-04
  -2.6896592e+01  -1.4109569e-01  -2.9554735e-05
  -2.6846552e+01  -1.3127483e-01   1.3360313e-04
  -2.6796512e+01  -2.0494161e-02   3.0242410e-05
  -2.6746471e+01   1.5175715e-01  -1.3361176e-04
  -2.6696431e+01   2.8231333e-01  -3.0931699e-05
  -2.6646391e+01   3.2531563e-01   1.3362060e-04
  -2.6596351e+01   3.1633534e-01   3.1622644e-05
  -2.6546311e+01   2.8263084e-01  -1.3362967e-04
