  -6.2666667e+01  -3.7734578e-01  -6.1216301e-04
  -6.2583389e+01  -3.6253098e-01  -1.2823945e-06
  -6.2500111e+01  -2.9974076e-01   6.1216299e-04
  -6.2416833e+01  -2.1621029e-01   3.8472740e-06
  -6.2333555e+01  -2.1589971e-01  -6.1216284e-04
  -6.2250277e+01  -2.9737985e-01  -6.4122411e-06
  -6.2166999e+01  -2.8797698e-01   6.1216264e-04
  -6.2083721e+01  -1.1036005e-01   8.9774773e-06
  -6.2000444e+01   3.8958879e-02  -6.1216232e-04
  -6.1917166e+01  -3.7863886e-02  -1.1542976e-05
  -6.1833888e+01  -2.3009865e-01   6.1216196e-04
  -6.1750610e+01  -2.9525707e-01   1.4108942e-05
  -6.1667332e+01  -2.2363184e-01  -6.1216143e-04
  -6.1584054e+01  -1.7923290e-01  -1.6675286e-05
  -6.1500776e+01  -1.6861513e-01   6.1216096e-04
  -6.1417498e+01  -5.5498345e-02   1.9242397e-05
  -6.1334220e+01   1.1957588e-01  -6.1216018e-04
  -6.1250943e+01   1.2770304e-01  -2.1809902e-05
  -6.1167665e+01  -8.7577460e-02   6.1215962e-04
  -6.1084387e+01  -2.8360935e-01   2.4378531e-05
  -6.1001109e+01  -2.3742079e-01  -6.1215857e-04
  -6.0917831e+01   5.6753714e-03  -2.6947552e-05
  -6.0834553e+01   2.7631698e-01   6.1215794e-04
  -6.0751275e+01   4.7403256e-01   2.9518061e-05
  -6.0667997e+01   5.1803748e-01  -6.1215661e-04
  -6.0584719e+01   3.0881465e-01  -3.2088932e-05
  -6.0501442e+01  -9.1524485e-02   6.1215594e-04
  -6.0418164e+01  -3.6957154e-01   3.4661754e-05
  -6.0334886e+01  -2.3883002e-01  -6.1215424e-04
  -6.0251608e+01   2.2404916e-01  -3.7234722e-05
  -6.0168330e+01   6.3801471e-01   6.1215365e-04
  -6.0085052e+01   6.9412623e-01   3.9810312e-05
  -6.0001774e+01   4.0762765e-01  -6.1215151e-04
