  -3.1350160e+01  -8.6494444e-02  -1.4356302e-04
  -3.1300120e+01  -6.2823597e-02  -3.5680898e-07
  -3.1250080e+01  -1.9585559e-02   1.4356307e-04
  -3.1200040e+01  -2.3412295e-03   1.0704469e-06
  -3.1150000e+01  -1.5574603e-02  -1.4356322e-04
  -3.1099960e+01  -2.3981027e-02  -1.7841378e-06
  -3.1049920e+01  -4.6775400e-03   1.4356349e-04
  -3.0999880e+01   2.5269318e-02   2.4979219e-06
  -3.0949839e+01   3.4937748e-02  -1.4356385e-04
  -3.0899799e+01   1.5425170e-02  -3.2118307e-06
  -3.0849759e+01  -1.4751887e-02   1.4356433e-04
  -3.0799719e+01  -2.7325329e-02   3.9259103e-06
  -3.0749679e+01  -4.3154193e-03  -1.4356489e-04
  -3.0699639e+01   4.6210706e-02  -4.6401782e-06
  -3.0649599e+01   8.8231621e-02   1.4356559e-04
  -3.0599559e+01   8.2627641e-02   5.3547036e-06
  -3.0549519e+01   2.3394229e-02  -1.4356636e-04
  -3.0499479e+01  -5.4474640e-02  -6.0694757e-06
  -3.0449439e+01  -1.0677388e-01   1.4356727e-04
  -3.0399398e+01  -1.1548143e-01   6.7845940e-06
  -3.0349358e+01  -9.3167268e-02  -1.4356824e-04
  -3.0299318e+01  -6.3747326e-02  -7.5000149e-06
  -3.0249278e+01  -4.5369374e-02   1.4356937e-04
  -3.0199238e+01  -4.3672403e-02   8.2158802e-06
  -3.0149198e+01  -5.2188285e-02  -1.4357054e-04
  -3.0099158e+01  -6.1455654e-02  -8.9320872e-06
  -3.0049118e+01  -7.1405544e-02   1.4357190e-04
  -2.9999078e+01  -8.8627626e-02   9.6488554e-06
  -2.9949038e+01  -1.0655873e-01  -1.4357326e-04
  -2.9898997e+01  -9.8198613e-02  -1.0365993e-05
  -2.9848957e+01  -4.1609371e-02   1.4357486e-04
  -2.9798917e+01   4.9563932e-02   1.1083814e-05
  -2.9748877e+01   1.3273364e-01  -1.4357641e-04
  -2.9698837e+01   1.7527536e-01  -1.1802027e-05
  -2.9648797e+01   1.7915510e-01   1.4357825e-04
  -2.9598757e+01   1.6697306e-01   1.2521062e-05
  -2.9548717e+01   1.5385011e-01  -1.4357997e-04
  -2.9498677e+01   1.3753913e-01  -1.3240484e-05
  -2.9448637e+01   1.0876321e-01   1.4358208e-04
  -2.9398597e+01   6.4421749e-02   1.3960895e-05
  -2.9348556e+01   1.2371829e-02  -1.4358397e-04
  -2.9298516e+01  -3.3948340e-02  -1.4681672e-05
  -2.9248476e+01  -6.6755551e-02   1.4358634e-04
  -2.9198436e+01  -8.8814583e-02   1.5403614e-05
  -2.9148396e+01  -1.0305934e-01  -1.4358839e-04
  -2.9098356e+01  -9.9979506e-02  -1.6125889e-05
  -2.9048316e+01  -6.5403151e-02   1.4359105e-04
  -2.8998276e+01  -3.7722243e-03   1.6849533e-05
  -2.8948236e+01   5.5630240e-02  -1.4359325e-04
  -2.8898196e+01   8.1809277e-02  -1.7573438e-05
  -2.8848155e+01   6.5890061e-02   1.4359621e-04
  -2.8798115e+01   2.0145906e-02   1.8298951e-05
  -2.8748075e+01  -3.4111002e-02  -1.4359855e-04
  -2.8698035e+01  -6.9704691e-02  -1.9024636e-05
  -2.8647995e+01  -6.0376422e-02   1.4360182e-04
  -2.8597955e+01  -5.6740493e-03   1.9752182e-05
