  -1.2000000e-01   8.6969103e-01   6.7166718e-01  -7.5103368e-02
  -1.1200000e-01   8.9954134e-01   6.7152165e-01  -6.5426022e-02
  -1.0400000e-01   9.1448805e-01   6.7137616e-01  -4.3407120e-02
  -9.6000000e-02   9.2090654e-01   6.7123070e-01  -5.9515545e-02
  -8.8000000e-02   9.2846493e-01   6.7108527e-01  -7.8003827e-02
  -8.0000000e-02   9.3190738e-01   6.7093987e-01  -6.1915779e-02
  -7.2000000e-02   9.1405994e-01   6.7079450e-01  -8.6878218e-02
  -6.4000000e-02   9.4176731e-01   6.7064916e-01  -4.7678745e-02
  -5.6000000e-02   9.5330061e-01   6.7050386e-01  -7.1676084e-02
  -4.8000000e-02   9.3477512e-01   6.7035858e-01  -6.4616838e-02
  -4.0000000e-02   9.6635722e-01   6.7021334e-01  -8.2216024e-02
  -3.2000000e-02   9.6338600e-01   6.7006813e-01  -8.4384213e-02
  -2.4000000e-02   9.4604535e-01   6.6992295e-01  -8.3226377e-02
  -1.6000000e-02   9.8073021e-01   6.6977780e-01  -5.9890252e-02
  -8.0000000e-03   9.6681256e-01   6.6963268e-01  -7.2878766e-02
   0.0000000e+00   9.7686119e-01   6.6948760e-01  -6.0871433e-02
   8.0000000e-03   1.0000000e+00   6.6934255e-01  -8.5353691e-02
   1.6000000e-02   9.8286085e-01   6.6919752e-01  -8.4223377e-02
   2.4000000e-02   9.7015031e-01   6.6905253e-01  -6.9868820e-02
   3.2000000e-02   9.7252796e-01   6.6890757e-01  -6.2536109e-02
   4.0000000e-02   9.5470019e-01   6.6876265e-01  -6.9669809e-02
   4.8000000e-02   9.3262649e-01   6.6861775e-01  -7.6154340e-02
   5.6000000e-02   9.3783452e-01   6.6847289e-01  -6.7590671e-02
   6.4000000e-02   9.4694048e-01   6.6832805e-01  -4.1889201e-02
   7.2000000e-02   9.5283432e-01   6.6818325e-01  -5.8518219e-02
   8.0000000e-02   9.2916796e-01   6.6803848e-01  -8.5742407e-02
   8.8000000e-02   9.1397132e-01   6.6789374e-01  -7.2963299e-02
   9.6000000e-02   9.0801562e-01   6.6774903e-01  -6.6378113e-02
   1.0400000e-01   9.1262222e-01   6.6760435e-01  -7.5731418e-02
   1.1200000e-01   8.8904299e-01   6.6745971e-01  -7.3581254e-02
   1.2000000e-01   9.0131513e-01   6.6731509e-01  -9.3797609e-02
   1.2800000e-01   8.9317380e-01   6.6717051e-01  -9.0738380e-02
   1.3600000e-01   8.6905067e-01   6.6702596e-01  -8.5259171e-02
   1.4400000e-01   8.8069817e-01   6.6688144e-01  -6.9463683e-02
   1.5200000e-01   8.8013672e-01   6.6673695e-01  -6.8616045e-02
   1.6000000e-01   8.6310175e-01   6.6659249e-01  -6.1891885e-02
   1.6800000e-01   8.5202718e-01   6.6644807e-01  -7.9016685e-02
   1.7600000e-01   8.5197647e-01   6.6630367e-01  -6.8769911e-02
   1.8400000e-01   8.4486726e-01   6.6615931e-01  -6.4585256e-02
   1.9200000e-01   8.1429133e-01   6.6601498e-01  -7.6010340e-02
   2.0000000e-01   8.1775425e-01   6.6587067e-01  -5.8502422e-02
   2.0800000e-01   8.1461544e-01   6.6572640e-01  -7.6816018e-02
   2.1600000e-01   8.0504912e-01   6.6558217e-01  -8.6843311e-02
   2.2400000e-01   8.0424407e-01   6.6543796e-01  -8.0843362e-02
   2.3200000e-01   8.2733238e-01   6.6529378e-01  -1.0897512e-01
   2.4000000e-01   7.9226149e-01   6.6514964e-01  -6.7608279e-02
   2.4800000e-01   7.8171212e-01   6.6500552e-01  -6.7952075e-02
   2.5600000e-01   7.8059160e-01   6.6486144e-01  -5.7427126e-02
   2.6400000e-01   7.8507318e-01   6.6471739e-01  -7.2064792e-02
   2.7200000e-01   7.6317305e-01   6.6457337e-01  -5.5369218e-02
   2.8000000e-01   7.7895706e-01   6.6442938e-01  -6.3609654e-02
   2.8800000e-01   7.4845727e-01   6.6428542e-01  -8.5781805e-02
   2.9600000e-01   7.5350912e-01   6.6414150e-01  -6.4996252e-02
   3.0400000e-01   7.3763062e-01   6.6399760e-01  -6.9883252e-02
   3.1200000e-01   7.2854919e-01   6.6385374e-01  -6.9846836e-02
   3.2000000e-01   7.3954790e-01   6.6370991e-01  -7.1616479e-02
   3.2800000e-01   7.3796545e-01   6.6356610e-01  -7.6460123e-02
   3.3600000e-01   7.1663755e-01   6.6342233e-01  -8.6507383e-02
   3.4400000e-01   7.3670968e-01   6.6327859e-01  -8.7166740e-02
   3.5200000e-01   7.0537903e-01   6.6313489e-01  -7.4948369e-02
   3.6000000e-01   6.9646227e-01   6.6299121e-01  -7.8038435e-02
   3.6800000e-01   7.0029530e-01   6.6284756e-01  -7.4680543e-02
   3.7600000e-01   6.9121739e-01   6.6270395e-01  -8.5443294e-02
   3.8400000e-01   7.0368014e-01   6.6256036e-01  -6.7014011e-02
   3.9200000e-01   6.9025155e-01   6.6241681e-01  -5.2557305e-02
   4.0000000e-01   7.2136194e-01   6.6227329e-01  -6.0820798e-02
   4.0800000e-01   6.6640995e-01   6.6212980e-01  -7.3315899e-02
   4.1600000e-01   6.7795657e-01   6.6198634e-01  -8.0425033e-02
   4.2400000e-01   6.8040289e-01   6.6184291e-01  -5.6305122e-02
   4.3200000e-01   6.9633158e-01   6.6169951e-01  -9.0875462e-02
   4.4000000e-01   6.6877964e-01   6.6155615e-01  -5.8860064e-02
   4.4800000e-01   6.6274730e-01   6.6141281e-01  -7.5084570e-02
   4.5600000e-01   6.9483866e-01   6.6126951e-01  -4.5739082e-02
   4.6400000e-01   6.6901183e-01   6.6112624e-01  -6.7709357e-02
   4.7200000e-01   6.6775260e-01   6.6098299e-01  -6.1612464e-02
   4.8000000e-01   6.8186859e-01   6.6083978e-01  -7.4518740e-02
   4.8800000e-01   6.7641531e-01   6.6069660e-01  -6.2734479e-02
   4.9600000e-01   6.7720284e-01   6.6055345e-01  -7.1122757e-02
   5.0400000e-01   6.7102593e-01   6.6041034e-01  -7.9548363e-02
   5.1200000e-01   6.2668656e-01   6.6026725e-01  -5.5452562e-02
   5.2000000e-01   6.6715852e-01   6.6012419e-01  -3.7692158e-02
   5.2800000e-01   6.7867982e-01   6.5998117e-01  -5.4121003e-02
   5.3600000e-01   6.6606988e-01   6.5983818e-01  -1.0345386e-01
   5.4400000e-01   6.4475839e-01   6.5969521e-01  -7.3880454e-02
   5.5200000e-01   6.5466385e-01   6.5955228e-01  -6.4242794e-02
   5.6000000e-01   6.5726938e-01   6.5940938e-01  -6.9039845e-02
   5.6800000e-01   6.5229045e-01   6.5926651e-01  -7.1360036e-02
   5.7600000e-01   6.6693083e-01   6.5912367e-01  -6.1310634e-02
   5.8400000e-01   6.5244968e-01   6.5898086e-01  -5.3703534e-02
   5.9200000e-01   6.6665650e-01   6.5883809e-01  -7.0734976e-02
   6.0000000e-01   6.6204291e-01   6.5869534e-01  -6.4290764e-02
   6.0800000e-01   6.4460902e-01   6.5855262e-01  -5.9289317e-02
   6.1600000e-01   6.4863786e-01   6.5840994e-01  -8.0975498e-02
   6.2400000e-01   6.5595008e-01   6.5826729e-01  -4.4152711e-02
   6.3200000e-01   6.4379242e-01   6.5812466e-01  -6.9004348e-02
   6.4000000e-01   6.6729367e-01   6.5798207e-01  -6.3252785e-02
   6.4800000e-01   6.5497233e-01   6.5783951e-01  -3.6842194e-02
   6.5600000e-01   6.2803983e-01   6.5769698e-01  -6.2926548e-02
   6.6400000e-01   6.5349478e-01   6.5755448e-01  -6.5795396e-02
   6.7200000e-01   6.3449019e-01   6.5741202e-01  -6.8151119e-02
   6.8000000e-01   6.2750042e-01   6.5726958e-01  -5.7202655e-02
   6.8800000e-01   6.2040729e-01   6.5712717e-01  -7.2561213e-02
   6.9600000e-01   6.3883693e-01   6.5698480e-01  -8.2425744e-02
   7.0400000e-01   6.5662257e-01   6.5684245e-01  -6.2998062e-02
   7.1200000e-01   6.5479521e-01   6.5670014e-01  -8.4206748e-02
   7.2000000e-01   6.7112062e-01   6.5655785e-01  -6.7250702e-02
   7.2800000e-01   6.6124147e-01   6.5641560e-01  -5.8641714e-02
